Fecha,Contrato,Usuario,Nodo Comercial Recepción,Descripción Nodo Comercial Recepción ,Nodo Comercial Entrega,Descripción Nodo Comercial Entrega,Zona de Tarifa de Inyección,Zona de Tarifa de Extracción,Cantidad Nominada Recepción (GJ/día),Cantidad Asignada Recepción (GJ/día),Cantidad Nominada Entrega (GJ/día),Cantidad Asignada Entrega (GJ/día), Gas en Exceso (GJ/día),Tarifa Exceso Firme (Pesos/GJ) ,Tarifa Uso Interrumpible (Pesos/GJ),Cargo Uso (Pesos),Cargo Gas en Exceso (Pesos),Total a facturar (Pesos)
15/01/2021,CENAGAS/B/100/17,Pemex Transformación Industrial,V025,CACTUSNVOPMX,E095,AGUADULCE,Zona 8,Zona 8,2924.921,2296.704,2876,2718.098,0.00,7.876970,7.876970,0.00,0.00,0.00
16/01/2021,CENAGAS/A/500/18,Comisión Federal de Electricidad,V045,PEPMENDOZA,E168,CFESALAMANCACOG,Zona 7,Zona 6,0,0,0,0,0.00,1.419390,1.419390,0.00,0.00,0.00
16/01/2021,CENAGAS/A/100/18,Pemex Transformación Industrial,V025,CACTUSNVOPMX,E095,AGUADULCE,Zona 8,Zona 8,3572.756,3572.756,3513,3221.449,0.00,1.419390,1.419390,0.00,0.00,0.00
16/01/2021,CENAGAS/B/100/19,Pemex Transformación Industrial,V025,CACTUSNVOPMX,E095,AGUADULCE,Zona 8,Zona 8,915.309,915.309,900,900,0.00,17.087160,17.087160,0.00,0.00,0.00
16/01/2021,CENAGAS/A/900/17,Naturgy Servicios,V033,IMPTENNESSEE,E076,VENTACARPIO,Zona 3,Zona 5,61.021,61.021,60,285.766,0.00,3.667480,3.667480,1048.04,0.00,1048.04
16/01/2021,CENAGAS/A/500/17,NEG Natural,V061,RAMONES,N119,VREYES,Zona 3,Zona 5,61.021,61.021,60,0,0.00,13.713330,13.713330,0.00,0.00,0.00
16/01/2021,CENAGAS/A/200/18,Naturgy Servicios,V033,IMPTENNESSEE,N103,NORESTE,Zona 3,Zona 3,130.177,130.177,128,0,0.00,15.847040,15.847040,0.00,0.00,0.00
16/01/2021,CENAGAS/A/300/17,Enestas,V907,LAVENTA,N031,MORELIA2,Zona 8,Zona 6,1477.716,1477.716,1453,1435.676,0.00,17.087160,17.087160,24531.63,0.00,24531.63
16/01/2021,CENAGAS/B/200/19,Naturgy Servicios,V033,IMPTENNESSEE,E076,VENTACARPIO,Zona 3,Zona 5,3163.918,3163.918,3111,2365.16,0.00,17.087160,17.087160,40413.87,0.00,40413.87
16/01/2021,CENAGAS/B/600/17,Naturgy Servicios,V061,RAMONES,N101,BAJIO2,Zona 3,Zona 5,1118.711,1118.711,1100,4738.984,0.00,3.667480,3.667480,17380.13,0.00,17380.13
16/01/2021,CENAGAS/B/300/17,Enestas,V907,LAVENTA,N031,MORELIA2,Zona 8,Zona 6,1249.905,1249.905,1229,941.406,0.00,17.087160,17.087160,16085.95,0.00,16085.95
16/01/2021,CENAGAS/A/700/18,Energía Infra,V034,IMPTETCO,E063,SALTILLO,Zona 3,Zona 2,961.074,961.074,945,1025.565,0.00,15.847040,15.847040,16252.17,0.00,16252.17
16/01/2021,CENAGAS/A/900/18,Energía Infra,V030,GLORIADIOS,N128,EZAPATA2,Zona 1,Zona 5,5200.989,5200.989,5114,2140.497,0.00,13.713330,13.713330,29353.34,0.00,29353.34
16/01/2021,CENAGAS/B/700/18,Energía Infra,V034,IMPTETCO,E063,SALTILLO,Zona 3,Zona 2,2613.716,2613.716,2570,2662.558,0.00,13.713330,13.713330,36512.54,0.00,36512.54
16/01/2021,CENAGAS/A/400/18,Naturgy Servicios,V061,RAMONES,N046,RAMOSARIZPE3,Zona 3,Zona 2,1972.999,1972.999,1940,1940,0.00,3.667480,3.667480,0.00,0.00,0.00
16/01/2021,CENAGAS/A/400/18,Naturgy Servicios,V061,RAMONES,N046,RAMOSARIZPE3,Zona 3,Zona 2,2403.195,2403.195,2363,2395.978,0.00,3.667480,3.667480,8787.20,0.00,8787.20
16/01/2021,CENAGAS/B/800/18,NEG Natural,V061,RAMONES,N119,VREYES,Zona 3,Zona 5,1850.958,1850.958,1820,1715.55,0.00,15.847040,15.847040,27186.39,0.00,27186.39
16/01/2021,CENAGAS/B/900/17,Naturgy Servicios,V033,IMPTENNESSEE,E076,VENTACARPIO,Zona 3,Zona 5,1627.216,1627.216,1600,1600,0.00,3.667480,3.667480,0.00,0.00,0.00
16/01/2021,CENAGAS/B/400/18,Naturgy Servicios,V061,RAMONES,N046,RAMOSARIZPE3,Zona 3,Zona 2,1600.774,1600.774,1574,1574,0.00,3.667480,3.667480,0.00,0.00,0.00
16/01/2021,CENAGAS/A/100/17,Pemex Transformación Industrial,V025,CACTUSNVOPMX,E095,AGUADULCE,Zona 8,Zona 8,0,0,0,0,0.00,1.333220,1.333220,0.00,0.00,0.00
16/01/2021,CENAGAS/A/600/18,Naturgy Servicios,V061,RAMONES,N101,BAJIO2,Zona 3,Zona 5,0,0,0,0,0.00,3.553100,3.553100,0.00,0.00,0.00
16/01/2021,CENAGAS/B/400/17,BP Energía México,V067,IMPENERGT,N037,BPPUEBLA,Zona 3,Zona 7,7949.967,7949.967,7817,7083.264,0.00,13.713330,13.713330,0.00,0.00,0.00
16/01/2021,CENAGAS/A/300/18,BP Energía México,V067,IMPENERGT,N054,BPTIZAYUCA,Zona 3,Zona 5,1090.235,1090.235,1072,632.811,0.00,15.847040,15.847040,0.00,0.00,0.00
16/01/2021,CENAGAS/A/600/17,Naturgy Servicios,V061,RAMONES,N101,BAJIO2,Zona 3,Zona 5,3100.863,3100.863,3049,1677.998,0.00,13.713330,13.713330,0.00,0.00,0.00
16/01/2021,CENAGAS/A/700/17,Energía Infra,V030,GLORIADIOS,N128,EZAPATA2,Zona 1,Zona 5,1474.665,1474.665,1450,1216.696,0.00,3.667480,3.667480,0.00,0.00,0.00
16/01/2021,CENAGAS/A/200/19,Naturgy Servicios,V033,IMPTENNESSEE,E076,VENTACARPIO,Zona 3,Zona 5,8144.216,8144.216,8008,8008,0.00,17.087160,17.087160,0.00,0.00,0.00
16/01/2021,CENAGAS/A/400/17,BP Energía México,V067,IMPENERGT,N037,BPPUEBLA,Zona 3,Zona 7,2034.02,2034.02,2000,1531.986,0.00,17.087160,17.087160,0.00,0.00,0.00
16/01/2021,CENAGAS/A/800/17,Energía Infra,V034,IMPTETCO,E063,SALTILLO,Zona 3,Zona 2,1795.023,1795.023,1765,1590.748,0.00,4.566080,4.566080,0.00,0.00,0.00
16/01/2021,CENAGAS/A/100/19,Pemex Transformación Industrial,V025,CACTUSNVOPMX,E095,AGUADULCE,Zona 8,Zona 8,8928.331,8928.331,8779,3674.506,0.00,13.713330,13.713330,0.00,0.00,0.00
16/01/2021,CENAGAS/A/800/18,NEG Natural,V061,RAMONES,N119,VREYES,Zona 3,Zona 5,5796.957,5796.957,5700,5905.284,0.00,13.713330,13.713330,0.00,0.00,0.00
16/01/2021,CENAGAS/B/300/18,BP Energía México,V067,IMPENERGT,N054,BPTIZAYUCA,Zona 3,Zona 5,410.872,410.872,404,404,0.00,3.667480,3.667480,0.00,0.00,0.00
16/01/2021,CENAGAS/B/700/18,Energía Infra,V034,IMPTETCO,E063,SALTILLO,Zona 3,Zona 2,691.567,691.567,680,680,0.00,15.847040,15.847040,0.00,0.00,0.00
16/01/2021,CENAGAS/B/100/17,Pemex Transformación Industrial,V025,CACTUSNVOPMX,E095,AGUADULCE,Zona 8,Zona 8,2924.921,2474.562,2876,2708.22,0.00,7.876970,7.876970,0.00,0.00,0.00
17/01/2021,CENAGAS/A/500/18,Comisión Federal de Electricidad,V045,PEPMENDOZA,E168,CFESALAMANCACOG,Zona 7,Zona 6,0,0,0,0,0.00,1.419390,1.419390,0.00,0.00,0.00
17/01/2021,CENAGAS/A/100/18,Pemex Transformación Industrial,V025,CACTUSNVOPMX,E095,AGUADULCE,Zona 8,Zona 8,3572.756,3572.756,3513,3100.581,0.00,1.419390,1.419390,0.00,0.00,0.00
17/01/2021,CENAGAS/B/100/19,Pemex Transformación Industrial,V025,CACTUSNVOPMX,E095,AGUADULCE,Zona 8,Zona 8,915.309,915.309,900,900,0.00,17.087160,17.087160,0.00,0.00,0.00
17/01/2021,CENAGAS/A/900/17,Naturgy Servicios,V033,IMPTENNESSEE,E076,VENTACARPIO,Zona 3,Zona 5,61.021,61.021,60,231.614,0.00,3.667480,3.667480,849.44,0.00,849.44
17/01/2021,CENAGAS/A/500/17,NEG Natural,V061,RAMONES,N119,VREYES,Zona 3,Zona 5,82.378,82.378,81,0,0.00,13.713330,13.713330,0.00,0.00,0.00
17/01/2021,CENAGAS/A/200/18,Naturgy Servicios,V033,IMPTENNESSEE,N103,NORESTE,Zona 3,Zona 3,130.177,130.177,128,0,0.00,15.847040,15.847040,0.00,0.00,0.00
17/01/2021,CENAGAS/A/300/17,Enestas,V907,LAVENTA,N031,MORELIA2,Zona 8,Zona 6,1477.716,1477.716,1453,568.998,0.00,17.087160,17.087160,9722.56,0.00,9722.56
17/01/2021,CENAGAS/B/200/19,Naturgy Servicios,V033,IMPTENNESSEE,E076,VENTACARPIO,Zona 3,Zona 5,2270.983,2270.983,2233,683.816,0.00,17.087160,17.087160,11684.47,0.00,11684.47
17/01/2021,CENAGAS/B/600/17,Naturgy Servicios,V061,RAMONES,N101,BAJIO2,Zona 3,Zona 5,1118.711,1118.711,1100,4176.047,0.00,3.667480,3.667480,15315.57,0.00,15315.57
17/01/2021,CENAGAS/B/300/17,Enestas,V907,LAVENTA,N031,MORELIA2,Zona 8,Zona 6,1249.905,1249.905,1229,908.757,0.00,17.087160,17.087160,15528.08,0.00,15528.08
17/01/2021,CENAGAS/A/700/18,Energía Infra,V034,IMPTETCO,E063,SALTILLO,Zona 3,Zona 2,940.734,940.734,925,859.659,0.00,15.847040,15.847040,13623.05,0.00,13623.05
17/01/2021,CENAGAS/A/900/18,Energía Infra,V030,GLORIADIOS,N128,EZAPATA2,Zona 1,Zona 5,5020.978,5020.978,4937,1787.948,0.00,13.713330,13.713330,24518.72,0.00,24518.72
17/01/2021,CENAGAS/B/700/18,Energía Infra,V034,IMPTETCO,E063,SALTILLO,Zona 3,Zona 2,2441.841,2441.841,2401,2382.63,0.00,13.713330,13.713330,32673.79,0.00,32673.79
17/01/2021,CENAGAS/A/400/18,Naturgy Servicios,V061,RAMONES,N046,RAMOSARIZPE3,Zona 3,Zona 2,1972.999,1972.999,1940,1940,0.00,3.667480,3.667480,0.00,0.00,0.00
17/01/2021,CENAGAS/A/400/18,Naturgy Servicios,V061,RAMONES,N046,RAMOSARIZPE3,Zona 3,Zona 2,2403.195,2403.195,2363,2672.279,0.00,3.667480,3.667480,9800.53,0.00,9800.53
17/01/2021,CENAGAS/B/800/18,NEG Natural,V061,RAMONES,N119,VREYES,Zona 3,Zona 5,1850.958,1850.958,1820,1668.938,0.00,15.847040,15.847040,26447.73,0.00,26447.73
17/01/2021,CENAGAS/B/900/17,Naturgy Servicios,V033,IMPTENNESSEE,E076,VENTACARPIO,Zona 3,Zona 5,1627.216,1627.216,1600,1600,0.00,3.667480,3.667480,0.00,0.00,0.00
17/01/2021,CENAGAS/B/400/18,Naturgy Servicios,V061,RAMONES,N046,RAMOSARIZPE3,Zona 3,Zona 2,1600.774,1600.774,1574,1574,0.00,3.667480,3.667480,0.00,0.00,0.00
17/01/2021,CENAGAS/A/100/17,Pemex Transformación Industrial,V025,CACTUSNVOPMX,E095,AGUADULCE,Zona 8,Zona 8,0,0,0,0,0.00,1.333220,1.333220,0.00,0.00,0.00
17/01/2021,CENAGAS/A/600/18,Naturgy Servicios,V061,RAMONES,N101,BAJIO2,Zona 3,Zona 5,0,0,0,0,0.00,3.553100,3.553100,0.00,0.00,0.00
17/01/2021,CENAGAS/B/400/17,BP Energía México,V067,IMPENERGT,N037,BPPUEBLA,Zona 3,Zona 7,7949.967,7949.967,7817,7277.35,0.00,13.713330,13.713330,0.00,0.00,0.00
17/01/2021,CENAGAS/A/300/18,BP Energía México,V067,IMPENERGT,N054,BPTIZAYUCA,Zona 3,Zona 5,1090.235,1090.235,1072,448.974,0.00,15.847040,15.847040,0.00,0.00,0.00
17/01/2021,CENAGAS/A/600/17,Naturgy Servicios,V061,RAMONES,N101,BAJIO2,Zona 3,Zona 5,3070.353,3070.353,3019,2411.214,0.00,13.713330,13.713330,0.00,0.00,0.00
17/01/2021,CENAGAS/A/700/17,Energía Infra,V030,GLORIADIOS,N128,EZAPATA2,Zona 1,Zona 5,1474.665,1474.665,1450,1169.139,0.00,3.667480,3.667480,0.00,0.00,0.00
17/01/2021,CENAGAS/A/200/19,Naturgy Servicios,V033,IMPTENNESSEE,E076,VENTACARPIO,Zona 3,Zona 5,8174.726,8174.726,8038,8038,0.00,17.087160,17.087160,0.00,0.00,0.00
17/01/2021,CENAGAS/A/400/17,BP Energía México,V067,IMPENERGT,N037,BPPUEBLA,Zona 3,Zona 7,2034.02,2034.02,2000,1478.855,0.00,17.087160,17.087160,0.00,0.00,0.00
17/01/2021,CENAGAS/A/800/17,Energía Infra,V034,IMPTETCO,E063,SALTILLO,Zona 3,Zona 2,1795.023,1795.023,1765,1589.022,0.00,4.566080,4.566080,0.00,0.00,0.00
17/01/2021,CENAGAS/A/100/19,Pemex Transformación Industrial,V025,CACTUSNVOPMX,E095,AGUADULCE,Zona 8,Zona 8,8928.331,8928.331,8779,3179.34,0.00,13.713330,13.713330,0.00,0.00,0.00
17/01/2021,CENAGAS/A/800/18,NEG Natural,V061,RAMONES,N119,VREYES,Zona 3,Zona 5,5796.957,5796.957,5700,5656.389,0.00,13.713330,13.713330,0.00,0.00,0.00
17/01/2021,CENAGAS/B/300/18,BP Energía México,V067,IMPENERGT,N054,BPTIZAYUCA,Zona 3,Zona 5,410.872,410.872,404,404,0.00,3.667480,3.667480,0.00,0.00,0.00
17/01/2021,CENAGAS/B/700/18,Energía Infra,V034,IMPTETCO,E063,SALTILLO,Zona 3,Zona 2,691.567,691.567,680,680,0.00,15.847040,15.847040,0.00,0.00,0.00
17/01/2021,CENAGAS/B/100/17,Pemex Transformación Industrial,V025,CACTUSNVOPMX,E095,AGUADULCE,Zona 8,Zona 8,2924.921,2330.539,2876,2876,7.00,7.876970,7.876970,0.00,55.14,55.14
18/01/2021,CENAGAS/A/500/18,Comisión Federal de Electricidad,V045,PEPMENDOZA,E168,CFESALAMANCACOG,Zona 7,Zona 6,0,0,0,0,0.00,1.419390,1.419390,0.00,0.00,0.00
18/01/2021,CENAGAS/A/100/18,Pemex Transformación Industrial,V025,CACTUSNVOPMX,E095,AGUADULCE,Zona 8,Zona 8,3572.756,3572.756,3513,2774.241,0.00,1.419390,1.419390,0.00,0.00,0.00
18/01/2021,CENAGAS/B/100/19,Pemex Transformación Industrial,V025,CACTUSNVOPMX,E095,AGUADULCE,Zona 8,Zona 8,915.309,915.309,900,900,0.00,17.087160,17.087160,0.00,0.00,0.00
18/01/2021,CENAGAS/A/900/17,Naturgy Servicios,V033,IMPTENNESSEE,E076,VENTACARPIO,Zona 3,Zona 5,61.021,61.021,60,0,0.00,3.667480,3.667480,0.00,0.00,0.00
18/01/2021,CENAGAS/A/500/17,NEG Natural,V061,RAMONES,N119,VREYES,Zona 3,Zona 5,276.627,276.627,272,0,0.00,13.713330,13.713330,0.00,0.00,0.00
18/01/2021,CENAGAS/A/200/18,Naturgy Servicios,V033,IMPTENNESSEE,N103,NORESTE,Zona 3,Zona 3,130.177,130.177,128,0,0.00,15.847040,15.847040,0.00,0.00,0.00
18/01/2021,CENAGAS/A/300/17,Enestas,V907,LAVENTA,N031,MORELIA2,Zona 8,Zona 6,1477.716,1477.716,1453,754.685,0.00,17.087160,17.087160,12895.42,0.00,12895.42
18/01/2021,CENAGAS/B/200/19,Naturgy Servicios,V033,IMPTENNESSEE,E076,VENTACARPIO,Zona 3,Zona 5,3200.53,3200.53,3147,2991.418,0.00,17.087160,17.087160,51114.84,0.00,51114.84
18/01/2021,CENAGAS/B/600/17,Naturgy Servicios,V061,RAMONES,N101,BAJIO2,Zona 3,Zona 5,1118.711,1118.711,1100,6938.696,0.00,3.667480,3.667480,25447.53,0.00,25447.53
18/01/2021,CENAGAS/B/300/17,Enestas,V907,LAVENTA,N031,MORELIA2,Zona 8,Zona 6,1249.905,1249.905,1229,1073.004,0.00,17.087160,17.087160,18334.59,0.00,18334.59
18/01/2021,CENAGAS/A/700/18,Energía Infra,V034,IMPTETCO,E063,SALTILLO,Zona 3,Zona 2,955.989,955.989,940,918.019,0.00,15.847040,15.847040,14547.88,0.00,14547.88
18/01/2021,CENAGAS/A/900/18,Energía Infra,V030,GLORIADIOS,N128,EZAPATA2,Zona 1,Zona 5,5203.023,5203.023,5116,1978.442,0.00,13.713330,13.713330,27131.03,0.00,27131.03
18/01/2021,CENAGAS/B/700/18,Energía Infra,V034,IMPTETCO,E063,SALTILLO,Zona 3,Zona 2,2841.526,2841.526,2794,2857.248,0.00,13.713330,13.713330,39182.38,0.00,39182.38
18/01/2021,CENAGAS/A/400/18,Naturgy Servicios,V061,RAMONES,N046,RAMOSARIZPE3,Zona 3,Zona 2,1972.999,1972.999,1940,1940,0.00,3.667480,3.667480,0.00,0.00,0.00
18/01/2021,CENAGAS/A/400/18,Naturgy Servicios,V061,RAMONES,N046,RAMOSARIZPE3,Zona 3,Zona 2,2403.195,2403.195,2363,2646.041,0.00,3.667480,3.667480,9704.30,0.00,9704.30
18/01/2021,CENAGAS/B/800/18,NEG Natural,V061,RAMONES,N119,VREYES,Zona 3,Zona 5,1850.958,1850.958,1820,1560.873,0.00,15.847040,15.847040,24735.22,0.00,24735.22
18/01/2021,CENAGAS/B/900/17,Naturgy Servicios,V033,IMPTENNESSEE,E076,VENTACARPIO,Zona 3,Zona 5,1627.216,1627.216,1600,1539.845,0.00,3.667480,3.667480,0.00,0.00,0.00
18/01/2021,CENAGAS/B/400/18,Naturgy Servicios,V061,RAMONES,N046,RAMOSARIZPE3,Zona 3,Zona 2,1600.774,1600.774,1574,1574,0.00,3.667480,3.667480,0.00,0.00,0.00
18/01/2021,CENAGAS/A/100/17,Pemex Transformación Industrial,V025,CACTUSNVOPMX,E095,AGUADULCE,Zona 8,Zona 8,0,0,0,0,0.00,1.333220,1.333220,0.00,0.00,0.00
18/01/2021,CENAGAS/A/600/18,Naturgy Servicios,V061,RAMONES,N101,BAJIO2,Zona 3,Zona 5,0,0,0,0,0.00,3.553100,3.553100,0.00,0.00,0.00
18/01/2021,CENAGAS/B/400/17,BP Energía México,V067,IMPENERGT,N037,BPPUEBLA,Zona 3,Zona 7,7949.967,7949.967,7817,7443.232,0.00,13.713330,13.713330,0.00,0.00,0.00
